-0.200,-0.083,1.068,3.845,-34.119,-11.475
-0.161,-0.262,1.120,-1.221,-24.963,-22.644
-0.121,-0.188,1.048,0.305,-10.437,-17.029
-0.064,-0.075,0.973,4.883,-1.221,-2.258
-0.011,-0.069,0.964,-1.404,1.404,12.207
0.030,-0.215,1.012,-2.136,2.380,23.132
0.023,-0.149,0.999,7.019,2.075,26.428
-0.021,-0.106,0.991,8.179,0.916,18.677
-0.025,-0.127,0.980,3.052,-0.916,4.028
-0.047,-0.113,0.979,-0.671,-2.747,-5.249
-0.036,-0.121,0.969,-1.404,-2.686,-8.240
-0.029,-0.113,0.966,0.610,-3.052,-6.531
-0.015,-0.113,0.965,3.357,-1.526,-1.587
-0.009,-0.125,0.971,5.981,0.488,3.540
-0.012,-0.122,0.976,6.897,1.709,4.150
-0.007,-0.123,0.972,5.493,1.587,-0.122
-0.014,-0.130,0.982,3.235,-0.366,-4.578
-0.019,-0.136,0.984,1.770,-2.258,-6.226
-0.031,-0.133,0.984,2.380,-3.357,-5.188
-0.037,-0.128,0.982,3.357,-2.747,-2.197
-0.031,-0.123,0.975,4.028,-0.122,2.014
-0.017,-0.121,0.970,5.005,2.136,6.042
-0.008,-0.124,0.965,5.066,2.197,7.385
-0.012,-0.121,0.967,4.578,0.488,5.737
-0.012,-0.115,0.968,3.967,-0.305,3.723
-0.013,-0.120,0.967,4.028,-0.793,2.991
-0.015,-0.119,0.968,4.456,-1.221,3.662
-0.018,-0.118,0.972,4.578,-1.465,3.967
-0.024,-0.120,0.974,5.127,-1.038,3.357
-0.020,-0.120,0.971,5.127,0.427,2.441
-0.017,-0.122,0.969,5.066,0.244,1.709
-0.022,-0.121,0.973,4.639,-1.587,0.610
-0.027,-0.124,0.977,4.089,-1.953,-0.793
-0.024,-0.125,0.978,4.150,-0.916,-1.526
-0.018,-0.127,0.973,4.517,0.366,-1.099
-0.016,-0.127,0.971,4.517,0.244,0.000
-0.021,-0.123,0.976,4.395,-0.977,0.671
-0.022,-0.125,0.975,4.333,-1.038,0.549
-0.020,-0.125,0.974,4.089,-0.061,0.549
-0.016,-0.124,0.972,4.089,0.000,1.038
-0.016,-0.119,0.970,4.333,-0.366,2.136
-0.022,-0.121,0.972,4.578,-0.671,2.930
-0.020,-0.120,0.972,4.944,-0.427,3.174
-0.018,-0.123,0.970,5.005,0.244,3.296
-0.018,-0.123,0.971,4.944,0.000,3.235
-0.020,-0.121,0.972,5.005,-0.549,3.174
-0.021,-0.120,0.974,4.944,-0.671,2.686
-0.020,-0.122,0.974,4.883,-0.061,1.953
-0.021,-0.122,0.972,4.639,0.000,1.648
-0.020,-0.122,0.973,4.333,-0.183,1.160
-0.020,-0.123,0.973,4.395,-0.183,0.916
-0.021,-0.122,0.971,4.395,-0.122,0.977
-0.021,-0.123,0.971,4.211,0.122,0.854
-0.020,-0.123,0.972,4.089,0.122,0.671
-0.020,-0.121,0.973,4.028,0.183,0.732
-0.016,-0.123,0.971,4.150,0.305,1.099
-0.017,-0.123,0.972,4.028,0.000,1.465
-0.019,-0.122,0.973,4.028,-0.061,1.648
-0.020,-0.121,0.972,4.272,0.122,1.709
-0.020,-0.121,0.971,4.272,0.061,1.892
-0.018,-0.121,0.970,4.395,0.061,2.136
-0.016,-0.122,0.972,4.211,-0.061,2.380
-0.020,-0.120,0.973,4.272,-0.427,2.380
-0.021,-0.121,0.973,4.578,-0.183,2.014
-0.020,-0.120,0.972,4.333,0.183,1.892
-0.019,-0.121,0.971,4.395,0.244,1.892
-0.018,-0.119,0.971,4.578,-0.244,1.892
-0.019,-0.120,0.973,4.456,-0.305,1.648
-0.020,-0.121,0.974,4.639,-0.061,1.282
-0.017,-0.122,0.973,4.761,0.061,1.343
0.505,-1.378,1.979,7.812,25.146,8.667
-0.116,-1.775,3.883,-41.687,24.963,35.095
0.191,-1.614,2.797,-122.192,51.880,33.020
0.112,-1.163,2.236,-184.265,61.462,23.682
-0.017,-1.024,1.918,-208.923,50.659,11.658
-0.037,-0.826,1.818,-217.041,43.701,11.780
0.099,-0.739,1.250,-222.656,47.607,13.062
0.126,-0.369,0.645,-228.882,44.556,15.503
0.218,-0.189,0.172,-225.708,31.311,13.306
0.149,0.049,-0.060,-192.993,15.808,17.883
0.176,0.407,-0.422,-157.593,6.226,22.949
0.099,0.719,-0.852,-136.719,-2.258,14.038
0.146,0.371,-0.988,-67.993,-16.907,4.822
0.040,1.726,-1.077,55.237,-42.847,-2.136
-0.038,1.306,-0.948,55.481,-58.960,-34.241
-0.052,1.106,-0.687,24.536,-49.744,-44.373
-0.007,1.154,-0.648,52.124,-39.551,-42.053
-0.113,1.555,-0.705,66.528,-33.691,-29.358
-0.145,1.214,-0.518,36.255,-25.696,-20.630
-0.178,1.213,-0.296,52.673,-19.531,-10.986
-0.155,0.896,-0.290,69.214,-10.315,-0.793
-0.109,0.888,-0.408,88.806,-4.822,10.681
-0.182,0.915,-0.435,114.807,-6.714,10.742
-0.234,0.779,-0.344,143.677,-5.981,3.174
-0.222,0.467,0.164,167.236,1.099,-1.892
-0.107,-0.280,1.016,181.274,6.165,-2.258
-0.041,-0.553,1.240,174.377,19.226,8.240
0.117,-0.354,0.752,157.227,36.438,17.334
0.179,-0.002,0.420,159.851,38.269,26.917
0.179,-0.137,0.667,175.415,32.349,19.653
0.237,-0.279,0.924,183.716,29.053,9.644
0.192,-0.392,0.790,184.875,19.592,5.188
