-1.239,-0.182,1.440,5.249,2.991,28.748
-0.880,-0.156,1.356,-2.319,5.676,-0.854
-0.281,-0.140,1.088,-7.446,12.756,-19.226
0.147,-0.137,0.886,-9.888,17.822,-28.015
0.383,-0.118,0.786,-9.583,16.724,-30.823
0.461,-0.099,0.755,-8.789,11.902,-31.860
0.468,-0.094,0.745,-8.301,5.981,-31.921
0.411,-0.117,0.781,-6.470,-0.916,-31.921
0.306,-0.145,0.858,-4.578,-6.409,-32.471
0.187,-0.182,0.952,-3.357,-9.949,-33.020
0.058,-0.222,1.047,-3.479,-10.742,-34.119
-0.110,-0.247,1.116,-5.798,-8.423,-35.889
-0.293,-0.236,1.149,-9.460,-4.333,-39.612
-0.483,-0.244,1.169,-13.794,-1.831,-48.340
-0.612,-0.254,1.210,-18.555,-0.366,-63.110
-0.683,-0.287,1.188,-24.109,0.183,-81.665
-0.717,-0.290,1.132,-29.785,0.549,-102.478
-0.661,-0.279,1.071,-34.119,1.099,-123.047
-0.552,-0.318,1.006,-37.109,2.380,-141.479
-0.380,-0.349,0.984,-38.879,4.089,-157.837
-0.147,-0.384,0.951,-40.588,6.104,-170.410
0.056,-0.353,0.924,-41.504,7.446,-178.406
0.345,-0.419,0.938,-41.199,9.033,-182.434
0.577,-0.414,0.903,-42.114,10.620,-180.908
0.773,-0.370,0.801,-42.969,12.329,-172.668
0.892,-0.294,0.716,-41.809,12.817,-160.217
1.004,-0.247,0.676,-37.964,11.841,-146.484
1.092,-0.206,0.641,-33.203,10.437,-131.287
1.134,-0.151,0.616,-27.832,7.874,-114.990
1.174,-0.116,0.605,-21.851,5.066,-97.961
1.199,-0.116,0.592,-15.198,3.540,-79.163
1.187,-0.094,0.614,-8.728,2.563,-59.387
1.177,-0.094,0.649,-2.197,2.136,-39.856
1.117,-0.087,0.664,3.845,1.831,-19.958
0.947,-0.091,0.678,9.277,0.977,-1.831
0.569,-0.107,0.804,14.343,-3.418,10.376
0.245,-0.130,0.947,17.822,-9.216,14.832
0.057,-0.152,1.001,18.494,-12.268,14.038
-0.023,-0.152,1.001,17.517,-12.024,11.475
-0.022,-0.168,1.007,16.663,-10.376,8.118
0.021,-0.169,1.012,15.381,-8.118,5.310
0.097,-0.160,0.998,14.099,-5.798,3.113
0.173,-0.167,0.970,12.878,-4.089,1.831
0.236,-0.163,0.947,11.963,-3.296,1.343
0.269,-0.156,0.936,11.475,-3.418,1.587
0.274,-0.161,0.949,11.292,-4.028,1.770
0.253,-0.172,0.965,10.681,-4.761,1.953
0.221,-0.170,0.968,10.010,-5.371,2.258
0.193,-0.166,0.974,9.216,-5.737,2.319
0.176,-0.169,0.984,8.911,-5.737,2.319
0.164,-0.168,0.977,8.667,-5.249,2.319
0.166,-0.171,0.982,8.118,-4.456,2.441
